Name,Designer,ID,URL,Free
Scrappy Yoke Sweater,Olga Putano Designs,7461072,https://www.ravelry.com/patterns/library/scrappy-yoke-sweater,False
Idris sweater,Petra Breakstone,7460911,https://www.ravelry.com/patterns/library/idris-sweater,True
Folk Spells Sweater,Briana Arlene,7461225,https://www.ravelry.com/patterns/library/folk-spells-sweater,False
Minimalist Sweater,Ewelina Murach,7461154,https://www.ravelry.com/patterns/library/minimalist-sweater-3,False
Bella Blouse,Anne Ventzel,7461152,https://www.ravelry.com/patterns/library/bella-blouse-3,False
Step by Step Sweater,Florence Miller,1255578,https://www.ravelry.com/patterns/library/step-by-step-sweater,True
Cloud Sweater,PetiteKnit,7304956,https://www.ravelry.com/patterns/library/cloud-sweater-8,False
Olga Sweater,PetiteKnit,7345961,https://www.ravelry.com/patterns/library/olga-sweater,False
Bellis sweater,Melanie Villegas,7461074,https://www.ravelry.com/patterns/library/bellis-sweater-3,False
Monday Sweater,PetiteKnit,1261294,https://www.ravelry.com/patterns/library/monday-sweater-2,False
Sweater No. 18,My Favourite Things,1197380,https://www.ravelry.com/patterns/library/sweater-no-18,False
Moorveil Sweater,Laetitia von Marées,7460698,https://www.ravelry.com/patterns/library/moorveil-sweater,False
Field Sweater,Camilla Vad,1341627,https://www.ravelry.com/patterns/library/field-sweater,False
Marguerite Cardigan,Marci Marra,7460596,https://www.ravelry.com/patterns/library/marguerite-cardigan-3,True
Firth Sweater,Rebecca Clow,7459904,https://www.ravelry.com/patterns/library/firth-sweater,False
Storm Sweater,PetiteKnit,1352501,https://www.ravelry.com/patterns/library/storm-sweater-3,False
Salty Days Sweater,Veronika Lindberg,1330476,https://www.ravelry.com/patterns/library/salty-days-sweater,False
Nova sweater,Smaakvol Knit,7461215,https://www.ravelry.com/patterns/library/nova-sweater-6,False
Ranunculus,Midori Hirose,754478,https://www.ravelry.com/patterns/library/ranunculus-3,False
Sweater No. 28,My Favourite Things,7302105,https://www.ravelry.com/patterns/library/sweater-no-28,False
Sweater No. 15,My Favourite Things,1135503,https://www.ravelry.com/patterns/library/sweater-no-15,False
Sweater No. 23,My Favourite Things,1281925,https://www.ravelry.com/patterns/library/sweater-no-23,False
The Cabin Sweater,SimpleStitchesDesigns,7460963,https://www.ravelry.com/patterns/library/the-cabin-sweater,False
Porcelain Sweater,LE KNIT by Lene Holme Samsøe,1293794,https://www.ravelry.com/patterns/library/porcelain-sweater,False
Sweater No. 29,My Favourite Things,7351460,https://www.ravelry.com/patterns/library/sweater-no-29,False
Sweater No. 14 V-neck,My Favourite Things,1135501,https://www.ravelry.com/patterns/library/sweater-no-14-v-neck,False
Ari Adult Sweater,Lana Witherspoon,7461101,https://www.ravelry.com/patterns/library/ari-adult-sweater,False
Rosie Sweater,LE KNIT by Lene Holme Samsøe,7455631,https://www.ravelry.com/patterns/library/rosie-sweater-4,False
Sweater No. 9 light,My Favourite Things,1296431,https://www.ravelry.com/patterns/library/sweater-no-9-light,False
Stripe Hype Sweater,Veronika Lindberg,1340514,https://www.ravelry.com/patterns/library/stripe-hype-sweater,False
Fuurin Sweater,Kyoko Tachikawa,7461275,https://www.ravelry.com/patterns/library/fuurin-sweater,False
FCK NZS Knit Sweater,Anika Friedrich,7461306,https://www.ravelry.com/patterns/library/fck-nzs-knit-sweater,False
Look At My Holes Drop Sleeve Sweater,James N Watts,7461417,https://www.ravelry.com/patterns/library/look-at-my-holes-drop-sleeve-sweater,False
Amy Sweater,PetiteKnit,7365396,https://www.ravelry.com/patterns/library/amy-sweater-2,False
Sweater No. 9,My Favourite Things,1007889,https://www.ravelry.com/patterns/library/sweater-no-9,False
Edinburgh Seamless Dog Sweater,CalicoRadio Knits,1303702,https://www.ravelry.com/patterns/library/edinburgh-seamless-dog-sweater,True
Norma Sweater,My Favourite Things,7321214,https://www.ravelry.com/patterns/library/norma-sweater-3,False
Sweater No. 26,My Favourite Things,1333551,https://www.ravelry.com/patterns/library/sweater-no-26,False
No Frills Sweater,PetiteKnit,710742,https://www.ravelry.com/patterns/library/no-frills-sweater,False
Caeli Sweater,Zanete Knits,7458927,https://www.ravelry.com/patterns/library/caeli-sweater,False
Sweater No. 14,My Favourite Things,1135488,https://www.ravelry.com/patterns/library/sweater-no-14-2,False
Holger Sweater,PetiteKnit,7319898,https://www.ravelry.com/patterns/library/holger-sweater,False
Sweater No. 11 light,My Favourite Things,7287878,https://www.ravelry.com/patterns/library/sweater-no-11-light,False
Ingrid Sweater,PetiteKnit,1224946,https://www.ravelry.com/patterns/library/ingrid-sweater-3,False
Moby Sweater,PetiteKnit,1274990,https://www.ravelry.com/patterns/library/moby-sweater,False
Lyon Sweater,PetiteKnit,1331628,https://www.ravelry.com/patterns/library/lyon-sweater,False
Sweater No. 32,My Favourite Things,7426725,https://www.ravelry.com/patterns/library/sweater-no-32,False
Key Sweater,PetiteKnit,7393361,https://www.ravelry.com/patterns/library/key-sweater,False
Sweater No. 30 V-neck,My Favourite Things,7414948,https://www.ravelry.com/patterns/library/sweater-no-30-v-neck,False
Fabulous Feathers Sweater,Carolyn Holbrook,7460802,https://www.ravelry.com/patterns/library/fabulous-feathers-sweater,False
Sweater No. 20,My Favourite Things,1237485,https://www.ravelry.com/patterns/library/sweater-no-20,False
Sweater No. 25,My Favourite Things,1326659,https://www.ravelry.com/patterns/library/sweater-no-25,False
Freyr Sweater,Inga skeie,7458140,https://www.ravelry.com/patterns/library/freyr-sweater,False
Celeste Sweater,PetiteKnit,7282561,https://www.ravelry.com/patterns/library/celeste-sweater-4,False
The Sardine Sweater,Sweater Weather Ceramics,7442872,https://www.ravelry.com/patterns/library/the-sardine-sweater,False
Sweater No. 30,My Favourite Things,7398795,https://www.ravelry.com/patterns/library/sweater-no-30,False
Sweater No. 6,My Favourite Things,1007943,https://www.ravelry.com/patterns/library/sweater-no-6,False
Sonja Sweater,PetiteKnit,1347649,https://www.ravelry.com/patterns/library/sonja-sweater-2,False
Doppio Sweater,Seunghee Hong,7290096,https://www.ravelry.com/patterns/library/doppio-sweater,False
Sweater No. 11,My Favourite Things,1063614,https://www.ravelry.com/patterns/library/sweater-no-11,False
Sweater No. 27,My Favourite Things,7287872,https://www.ravelry.com/patterns/library/sweater-no-27,False
Sweater No. 24,My Favourite Things,1320995,https://www.ravelry.com/patterns/library/sweater-no-24,False
Sweater No. 21,My Favourite Things,1268905,https://www.ravelry.com/patterns/library/sweater-no-21,False
Eun Sweater,Ane Fiskum Sunde,1299115,https://www.ravelry.com/patterns/library/eun-sweater,False
SABAI Top,Susanne Müller,7341474,https://www.ravelry.com/patterns/library/sabai-top,False
Storm Sweater Junior,PetiteKnit,1352505,https://www.ravelry.com/patterns/library/storm-sweater-junior,False
Sweater No. 19,My Favourite Things,1224034,https://www.ravelry.com/patterns/library/sweater-no-19,False
Sweater No. 22,My Favourite Things,1276230,https://www.ravelry.com/patterns/library/sweater-no-22,False
Nodeviga sweater,Ferdigstrikka (Vibeke Lauritsen),7460693,https://www.ravelry.com/patterns/library/nodeviga-sweater,False
Louvre Sweater,PetiteKnit,1120762,https://www.ravelry.com/patterns/library/louvre-sweater,False
Sweater No. 12,My Favourite Things,1072115,https://www.ravelry.com/patterns/library/sweater-no-12,False
Zipper Sweater Light Man,PetiteKnit,1290899,https://www.ravelry.com/patterns/library/zipper-sweater-light-man,False
Sweater No. 1,My Favourite Things,954217,https://www.ravelry.com/patterns/library/sweater-no-1,False
Bergman Sweater,Caitlin Hunter,7372154,https://www.ravelry.com/patterns/library/bergman-sweater,False
Sweater No. 31,My Favourite Things,7398796,https://www.ravelry.com/patterns/library/sweater-no-31,False
Braidy Loop Sweater,Other Loops_,7315487,https://www.ravelry.com/patterns/library/braidy-loop-sweater,False
Stick Season Sweater,Rebecca Clow,7288403,https://www.ravelry.com/patterns/library/stick-season-sweater,False
Moby Sweater Man,PetiteKnit,1290188,https://www.ravelry.com/patterns/library/moby-sweater-man,False
Sweater No. 13,My Favourite Things,1221051,https://www.ravelry.com/patterns/library/sweater-no-13,False
Sweater No. 8,My Favourite Things,1007881,https://www.ravelry.com/patterns/library/sweater-no-8,False
Sweater of Swords,Dear Ingenue,1276383,https://www.ravelry.com/patterns/library/sweater-of-swords,False
Arctic Light Sweater,Veronika Lindberg,1288841,https://www.ravelry.com/patterns/library/arctic-light-sweater,False
Sweater No. 16,My Favourite Things,1185873,https://www.ravelry.com/patterns/library/sweater-no-16,False
Ciro Sweater,Moreca knit,7459269,https://www.ravelry.com/patterns/library/ciro-sweater,False
Sweater No. 17,My Favourite Things,1197383,https://www.ravelry.com/patterns/library/sweater-no-17,False
Sweater Wrap Scarf,Carrie M Chambers,1155681,https://www.ravelry.com/patterns/library/sweater-wrap-scarf,True
Sweater No. 7,My Favourite Things,1007879,https://www.ravelry.com/patterns/library/sweater-no-7,False
Sweater No. 5,My Favourite Things,1007900,https://www.ravelry.com/patterns/library/sweater-no-5,False
Sweater Ornaments,Yun Jeong,7295497,https://www.ravelry.com/patterns/library/sweater-ornaments-5,False
Cinema Sweater,Veronika Lindberg,7291033,https://www.ravelry.com/patterns/library/cinema-sweater,False
Step by Step Cardigan,Florence Miller,7331372,https://www.ravelry.com/patterns/library/step-by-step-cardigan,False
Sweater Blank,Renée Callahan,719901,https://www.ravelry.com/patterns/library/sweater-blank,False
Sweater No. 2,My Favourite Things,1007884,https://www.ravelry.com/patterns/library/sweater-no-2-2,False
Sweater No. 15,Daisy And Peace,1329876,https://www.ravelry.com/patterns/library/sweater-no-15-2,False
Sweater Weather Cardi,Toni Lipsey,881730,https://www.ravelry.com/patterns/library/sweater-weather-cardi,True
Sweater : Winter Storm,Brome Fields,7396750,https://www.ravelry.com/patterns/library/sweater--winter-storm,False
Sweater Wrap Scarf,City Farmhouse Studio,7379856,https://www.ravelry.com/patterns/library/sweater-wrap-scarf-2,True
Sweater No. 3,My Favourite Things,1007895,https://www.ravelry.com/patterns/library/sweater-no-3,False
Sweater No. 10,My Favourite Things,1063621,https://www.ravelry.com/patterns/library/sweater-no-10,False
Sweater of the year / Årets genser,Heidi - Pickles,1132837,https://www.ravelry.com/patterns/library/sweater-of-the-year---arets-genser,False
Sweater,Wannipa Yunker,1277628,https://www.ravelry.com/patterns/library/sweater-257,True
Sweater Weather Pullover,Lindsey Muscarella,7312520,https://www.ravelry.com/patterns/library/sweater-weather-pullover,False
Sweater KALANI,Kristin Joél,7309717,https://www.ravelry.com/patterns/library/sweater-kalani,False
Sweater No40,Daisy And Peace,7365554,https://www.ravelry.com/patterns/library/sweater-no40,False
DRK Everyday Sweater,Andrea Mowry,1189402,https://www.ravelry.com/patterns/library/drk-everyday-sweater,False
Cumulus Blouse,PetiteKnit,840489,https://www.ravelry.com/patterns/library/cumulus-blouse,False
Sweater with Letter,Meghan Knizak,983150,https://www.ravelry.com/patterns/library/sweater-with-letter-2,False
Sweater with Trumpet Sleeves,Ryo　/　りょう,248939,https://www.ravelry.com/patterns/library/sweater-with-trumpet-sleeves,False
Sweater G0199,Gedifra Design Team,856129,https://www.ravelry.com/patterns/library/sweater-g0199,False
Sweater Geometric,Natali Kovalenko,1041227,https://www.ravelry.com/patterns/library/sweater-geometric,False
sweater Homero BLACK,Sabina Bascur,7368427,https://www.ravelry.com/patterns/library/sweater-homero-black,False
Sweater med krave,Victoria Grigat,7390802,https://www.ravelry.com/patterns/library/sweater-med-krave,False
"Sweater ""Twist""",Viktoria Fedorova,7410402,https://www.ravelry.com/patterns/library/sweater-twist,False
Sweater with granny squares,Roxi crochet,7449231,https://www.ravelry.com/patterns/library/sweater-with-granny-squares-3,False
Sweater Preppy & Lace Preppy,Mimicrochetea,7456358,https://www.ravelry.com/patterns/library/sweater-preppy--lace-preppy,False
Sweater La Polcura,Francisca Galvez,7421068,https://www.ravelry.com/patterns/library/sweater-la-polcura,False
sweater red,Belen rodriguez,7422741,https://www.ravelry.com/patterns/library/sweater-red,False
Sweater Curamalal,Carolina Ripari,7435418,https://www.ravelry.com/patterns/library/sweater-curamalal,False
Sweater LM0111,Moda Dea,138318,https://www.ravelry.com/patterns/library/sweater-lm0111,True
Sweater Wheel,Bea Freeman,119643,https://www.ravelry.com/patterns/library/sweater-wheel,False
Sweater Shawl,Renee Van Hoy,160159,https://www.ravelry.com/patterns/library/sweater-shawl-4,False
Sweater Wizard,Carole Wulster,18401,https://www.ravelry.com/patterns/library/sweater-wizard,False
Sweater with Circular Ribbed Yoke,Vogue Knitting,68220,https://www.ravelry.com/patterns/library/sweater-with-circular-ribbed-yoke,False
Sweater #LM0125,Denise Black,34574,https://www.ravelry.com/patterns/library/sweater-lm0125,True
Sweater with Stripes,Bernat Design Studio,136991,https://www.ravelry.com/patterns/library/sweater-with-stripes,True
Sweater LM0112,Moda Dea,153466,https://www.ravelry.com/patterns/library/sweater-lm0112,True
Sweater Vest #60343AD,Lion Brand Yarn,131603,https://www.ravelry.com/patterns/library/sweater-vest-60343ad,True
Sweater Girl,Julie Farmer,252055,https://www.ravelry.com/patterns/library/sweater-girl-2,True
Sweater with Large Shawl Collar,Sirdar,201149,https://www.ravelry.com/patterns/library/sweater-with-large-shawl-collar,False
Sweater with collar and cable trim,Sixties Spirit,384329,https://www.ravelry.com/patterns/library/sweater-with-collar-and-cable-trim,True
Sweater Weather,Kristin Mickelson,476370,https://www.ravelry.com/patterns/library/sweater-weather,False
Sweater,Jill Wright,509731,https://www.ravelry.com/patterns/library/sweater-124,False
Sweater with Leaves Patterns,Nelya Koval,545106,https://www.ravelry.com/patterns/library/sweater-with-leaves-patterns,True
Sweater Cape,Cleckheaton,545720,https://www.ravelry.com/patterns/library/sweater-cape,False
Sweater in two colors,Jenny Watson,702802,https://www.ravelry.com/patterns/library/sweater-in-two-colors,False
Sweater med stjerner,Ninette Hartwich,707437,https://www.ravelry.com/patterns/library/sweater-med-stjerner,True
Sweater,Stylecraft Yarns,766664,https://www.ravelry.com/patterns/library/sweater-156,False
Sweater med grafisk mønster,Sanne Fjalland,814333,https://www.ravelry.com/patterns/library/sweater-med-grafisk-mnster,True
Sweater med påfuglemønster,Maude McNair,821310,https://www.ravelry.com/patterns/library/sweater-med-pafuglemnster,True
Sweater in Zigzag (2423BC),Sanne Fjalland,884220,https://www.ravelry.com/patterns/library/sweater-in-zigzag-2423bc,True
Sweater Pulli Jersey No. 113-T14-127,Phildar Design Team,884217,https://www.ravelry.com/patterns/library/sweater-pulli-jersey-no-113-t14-127,True
Sweater for Martin Matte Foundation,Louise Robert,877694,https://www.ravelry.com/patterns/library/sweater-for-martin-matte-foundation,True
Sweater on the Diagonal,SKEINO LLC,879410,https://www.ravelry.com/patterns/library/sweater-on-the-diagonal,False
Sweater JOSY - No.235,Heidi & Lisa Schramm,1020411,https://www.ravelry.com/patterns/library/sweater-josy---no235,False
Sweater from Aaseral,Trine Meulengracht (former known as Trine Bertelsen),1057348,https://www.ravelry.com/patterns/library/sweater-from-aaseral,False
Sweater,Quail Studio,1073815,https://www.ravelry.com/patterns/library/sweater-210,False
Sweater med mønster,Kirsten Nyboe,1062016,https://www.ravelry.com/patterns/library/sweater-med-mnster,False
Sweater Jakt,Aud Bergquist,1125279,https://www.ravelry.com/patterns/library/sweater-jakt,False
Sweater Edith,Camila Padilla,1116495,https://www.ravelry.com/patterns/library/sweater-edith-2,False
Sweater 10309,Sirdar,1180341,https://www.ravelry.com/patterns/library/sweater-10309,False
Sweater & Scarf 10298,Sirdar,1181423,https://www.ravelry.com/patterns/library/sweater--scarf-10298,False
Sweater Bombay CC.,Nadine Geoffroy,1169444,https://www.ravelry.com/patterns/library/sweater-bombay-cc,False
Sweater 10296,Sirdar,1181418,https://www.ravelry.com/patterns/library/sweater-10296,False
Sweater 10299,Sirdar,1181372,https://www.ravelry.com/patterns/library/sweater-10299,False
Sweater Pico SP,Santa Pazienzia,1162711,https://www.ravelry.com/patterns/library/sweater-pico-sp,False
Sweater Sweater,Bobbi IntVeld,1220140,https://www.ravelry.com/patterns/library/sweater-sweater,False
Sweater 10311,Sirdar,1180351,https://www.ravelry.com/patterns/library/sweater-10311,False
Sweater «Annett»,Olga Baklanova,1232305,https://www.ravelry.com/patterns/library/sweater-annett,False
Sweater VACATIONS,conceptcreative.store,1273408,https://www.ravelry.com/patterns/library/sweater-vacations,False
Sweater lolli pop,Mochiknits,1304301,https://www.ravelry.com/patterns/library/sweater-lolli-pop,False
Sweater Rose,Mochiknits,1306065,https://www.ravelry.com/patterns/library/sweater-rose-2,False
Sweater with Diamonds S9375,Schachenmayr Design Team,1335629,https://www.ravelry.com/patterns/library/sweater-with-diamonds-s9375,True
Sweater Nativo,StephanieTejidos,1342077,https://www.ravelry.com/patterns/library/sweater-nativo,False
Sweater in fisherman’s rib 1698,Mayflower,1331145,https://www.ravelry.com/patterns/library/sweater-in-fishermans-rib-1698,True
Sweater Cuspide,Pamela Lobo,1369039,https://www.ravelry.com/patterns/library/sweater-cuspide,False
Sweater No.16,Daisy And Peace,7304319,https://www.ravelry.com/patterns/library/sweater-no16,False
Sweater No26,Daisy And Peace,7295596,https://www.ravelry.com/patterns/library/sweater-no26,False
Sweater Sosiego,Pamela Lobo,1369043,https://www.ravelry.com/patterns/library/sweater-sosiego,False
Sweater 5,Tine Rousing,7391041,https://www.ravelry.com/patterns/library/sweater-5,False
Sweater No35,Daisy And Peace,7403785,https://www.ravelry.com/patterns/library/sweater-no35,False
Sweater With Cables,Diamond Yarns,572077,https://www.ravelry.com/patterns/library/sweater-with-cables-3,False
Sweater Scarf,Columbia Yarns,100911,https://www.ravelry.com/patterns/library/sweater-scarf,False
Sweater for Newborns,Kelly Kearney,196742,https://www.ravelry.com/patterns/library/sweater-for-newborns,True
Sweater No. 8483,Bernhard Ulmann Co.,689841,https://www.ravelry.com/patterns/library/sweater-no-8483,False
Sweater hoodie,Wannipa Yunker,915147,https://www.ravelry.com/patterns/library/sweater-hoodie,True
Sweater Shawl,Annie Potter Presents,7314343,https://www.ravelry.com/patterns/library/sweater-shawl-9,False
Sweater Shaped Shawl,KangaMooKnits,66192,https://www.ravelry.com/patterns/library/sweater-shaped-shawl,True
Sweater & Blanket (Sweater),Mary Jane Protus,55616,https://www.ravelry.com/patterns/library/sweater--blanket-sweater,True
Sweater #4,"Chyrl D Bohannan, Patrica Ann McClain, Hilda Rivero, Margaret Taverner",146974,https://www.ravelry.com/patterns/library/sweater-4-2,False
Sweater with Locked Turning Stitches at Edges,Priscilla Gibson-Roberts and Deborah Robson,195406,https://www.ravelry.com/patterns/library/sweater-with-locked-turning-stitches-at-edges,False
Sweater 2,Catherine Iannuzzo,190756,https://www.ravelry.com/patterns/library/sweater-2-2,True
Sweater with Square Armholes,Priscilla Gibson-Roberts,316919,https://www.ravelry.com/patterns/library/sweater-with-square-armholes,False
Sweater Lots of Love,Marilynn Blacketer,389856,https://www.ravelry.com/patterns/library/sweater-lots-of-love,True
"Sweater ""Spring""",Natascha Stadter,788451,https://www.ravelry.com/patterns/library/sweater-spring,False
Sweater «Soaring sheep»,Olga Baklanova,943251,https://www.ravelry.com/patterns/library/sweater-soaring-sheep,False
"Sweater ""Marshmallow""",Valentina Fiery,921382,https://www.ravelry.com/patterns/library/sweater-marshmallow,False
Sweater,Glenwell Associates Ltd.,933083,https://www.ravelry.com/patterns/library/sweater-140,False
Sweater Historia,Mel Garcia Tello,1238798,https://www.ravelry.com/patterns/library/sweater-historia,False
Sweater Lupe,Las Varetas Crochet,1367852,https://www.ravelry.com/patterns/library/sweater-lupe,True
Puff Sweater Dress,Karmen Režek,7460754,https://www.ravelry.com/patterns/library/puff-sweater-dress,True
Eva Cardigan,PetiteKnit,1355481,https://www.ravelry.com/patterns/library/eva-cardigan-6,False
Maretak,Teti Lutsak,7459458,https://www.ravelry.com/patterns/library/maretak,False
Zipper Sweater Light,PetiteKnit,1286816,https://www.ravelry.com/patterns/library/zipper-sweater-light,False
The Florence Sweater,Elenor Mortensen,7444303,https://www.ravelry.com/patterns/library/the-florence-sweater,False
Snowfall Sweater Scarf,Knitatude / Chantal Miyagishima,1335425,https://www.ravelry.com/patterns/library/snowfall-sweater-scarf,False
Wave Sweater,Spektakelstrik - Mie Firring,7299787,https://www.ravelry.com/patterns/library/wave-sweater-4,False
Novice Sweater,PetiteKnit,873567,https://www.ravelry.com/patterns/library/novice-sweater,False
Esther Sweater,PetiteKnit,7323659,https://www.ravelry.com/patterns/library/esther-sweater-3,False
Art Nouveau Sweater,Elenor Mortensen,7349096,https://www.ravelry.com/patterns/library/art-nouveau-sweater,False
Back Yoke Sweater,Noriko Ichikawa,7394364,https://www.ravelry.com/patterns/library/back-yoke-sweater,False
Blouse No. 1,My Favourite Things,1342098,https://www.ravelry.com/patterns/library/blouse-no-1,False
Monday Sweater Junior,PetiteKnit,1258422,https://www.ravelry.com/patterns/library/monday-sweater-junior,False
Zipper Sweater,PetiteKnit,1080133,https://www.ravelry.com/patterns/library/zipper-sweater-2,False
Paul Klee Sweater,Midori Hirose,1246768,https://www.ravelry.com/patterns/library/paul-klee-sweater,False
Alpine Bloom,Caitlin Hunter,1342787,https://www.ravelry.com/patterns/library/alpine-bloom,False
Portland Raglan Dog Sweater,CalicoRadio Knits,7376669,https://www.ravelry.com/patterns/library/portland-raglan-dog-sweater,True
Terracotta Sweater,LE KNIT by Lene Holme Samsøe,7311435,https://www.ravelry.com/patterns/library/terracotta-sweater-2,False
Flax worsted,tincanknits,443533,https://www.ravelry.com/patterns/library/flax-worsted,True
Louisiana Sweater,PetiteKnit,993179,https://www.ravelry.com/patterns/library/louisiana-sweater,False
Robinia Sweater,Anne Ventzel,1276364,https://www.ravelry.com/patterns/library/robinia-sweater,False
Harlow Sweater V Neck,Caidree,1311624,https://www.ravelry.com/patterns/library/harlow-sweater-v-neck,False
GLENIFF sweater,Tania Barley,7455126,https://www.ravelry.com/patterns/library/gleniff-sweater,False
Sunday Brunch Sweater,Hiromi Nagasawa,7375668,https://www.ravelry.com/patterns/library/sunday-brunch-sweater,False
Ooey Gooey,Andrea Mowry,7446187,https://www.ravelry.com/patterns/library/ooey-gooey,False
Anker's Sweater,PetiteKnit,731318,https://www.ravelry.com/patterns/library/ankers-sweater,False
Simple Sweater,tincanknits,1323565,https://www.ravelry.com/patterns/library/simple-sweater-11,False
Ingrid Sweater Man,PetiteKnit,1331627,https://www.ravelry.com/patterns/library/ingrid-sweater-man,False
Terrazzo Sweater,PetiteKnit,1033464,https://www.ravelry.com/patterns/library/terrazzo-sweater,False
Anker's Sweater - My size,PetiteKnit,738121,https://www.ravelry.com/patterns/library/ankers-sweater---my-size,False
Marseille Sweater,PetiteKnit,1125895,https://www.ravelry.com/patterns/library/marseille-sweater,False
Flax DK,tincanknits,7284645,https://www.ravelry.com/patterns/library/flax-dk,True
Ivy Sweater,PetiteKnit,7450350,https://www.ravelry.com/patterns/library/ivy-sweater-6,False
SABAI Sweater,Susanne Müller,7438629,https://www.ravelry.com/patterns/library/sabai-sweater,False
Framed,Andrea Mowry,7354364,https://www.ravelry.com/patterns/library/framed-11,False
Love Note,tincanknits,927223,https://www.ravelry.com/patterns/library/love-note,False
ARMOR sweater,ANKESTRiCK,7322002,https://www.ravelry.com/patterns/library/armor-sweater,False
Aros Sweater,PetiteKnit,1009739,https://www.ravelry.com/patterns/library/aros-sweater,False
Sleeping Beauty Sweater,Elenor Mortensen,7406285,https://www.ravelry.com/patterns/library/sleeping-beauty-sweater,False
Late Checkout Sweater,Veronika Lindberg,7409662,https://www.ravelry.com/patterns/library/late-checkout-sweater,False
Amplitude Pullover,Julia Farwell-Clay,7461130,https://www.ravelry.com/patterns/library/amplitude-pullover,False
Hanstholm Sweater,PetiteKnit,803926,https://www.ravelry.com/patterns/library/hanstholm-sweater,False
GARDEN cardigan,ANKESTRiCK,7288372,https://www.ravelry.com/patterns/library/garden-cardigan-6,False
Cake Pop Sweater,Joji Locatelli,7373764,https://www.ravelry.com/patterns/library/cake-pop-sweater,False
Tolsta Tee,Rebecca Clow,1334019,https://www.ravelry.com/patterns/library/tolsta-tee,False
Tether Top Trio,Lydia Morrow,7460704,https://www.ravelry.com/patterns/library/tether-top-trio,False
440-4 Nordic Mix Sweater,Laura Dalgaard,7304611,https://www.ravelry.com/patterns/library/440-4-nordic-mix-sweater,False
Malwa Sweater,Home of Cords,7458046,https://www.ravelry.com/patterns/library/malwa-sweater,False
Northland Sweater,PetiteKnit,970668,https://www.ravelry.com/patterns/library/northland-sweater,False
Yardana sweater,Teti Lutsak,7427923,https://www.ravelry.com/patterns/library/yardana-sweater,False
Warm-up Sweater,Espace Tricot,1213899,https://www.ravelry.com/patterns/library/warm-up-sweater,False
Clematis Sweater,Emma Maier,1340146,https://www.ravelry.com/patterns/library/clematis-sweater-2,False
Melange Sweater,PetiteKnit,1316150,https://www.ravelry.com/patterns/library/melange-sweater,False
Renaissance Sweater,Elenor Mortensen,7320210,https://www.ravelry.com/patterns/library/renaissance-sweater-3,False
Sadie Sweater,Ozetta : Hailey Smedley,7360548,https://www.ravelry.com/patterns/library/sadie-sweater,False
busan sweater,"aegyoknit, by Karoline Skovgaard Bentsen",1355741,https://www.ravelry.com/patterns/library/busan-sweater,False
Inge Sweater,LE KNIT by Lene Holme Samsøe,7317709,https://www.ravelry.com/patterns/library/inge-sweater,False
Always 4-ever Unicorn Sweater,Wool & Beyond,7327070,https://www.ravelry.com/patterns/library/always-4-ever-unicorn-sweater,False
Sunday Sweater,PetiteKnit,888409,https://www.ravelry.com/patterns/library/sunday-sweater-7,False
Niko Sweater Junior,Karolina Adamczyk,7455633,https://www.ravelry.com/patterns/library/niko-sweater-junior,False
Lento,Jonna Helin,1127084,https://www.ravelry.com/patterns/library/lento,False
Astro Pop,Marie Greene,7433162,https://www.ravelry.com/patterns/library/astro-pop,False
Melange Sweater Man,PetiteKnit,1325302,https://www.ravelry.com/patterns/library/melange-sweater-man,False
Maggie Cardigan,PetiteKnit,7339819,https://www.ravelry.com/patterns/library/maggie-cardigan-3,False
Cognac Sweater,Atelier Castin,7315846,https://www.ravelry.com/patterns/library/cognac-sweater,False
Fiorellino,Isabell Kraemer,7417305,https://www.ravelry.com/patterns/library/fiorellino-2,False
Frankie Sweater Baby,PetiteKnit,7436210,https://www.ravelry.com/patterns/library/frankie-sweater-baby,False
Stockholm Sweater,PetiteKnit,852155,https://www.ravelry.com/patterns/library/stockholm-sweater-2,False
Storm Sweater Baby,PetiteKnit,1367473,https://www.ravelry.com/patterns/library/storm-sweater-baby,False
Wishbone Sweater,Veronika Lindberg,1301745,https://www.ravelry.com/patterns/library/wishbone-sweater-3,False
Jean Sweater,Johanna Gehrisch,7365309,https://www.ravelry.com/patterns/library/jean-sweater,False
Whitmoor Sweater,Ami Lowden,1004612,https://www.ravelry.com/patterns/library/whitmoor-sweater,False
Tulip Loop Sweater,Other Loops_,7365522,https://www.ravelry.com/patterns/library/tulip-loop-sweater,False
Eun Sweater Light,Ane Fiskum Sunde,7382501,https://www.ravelry.com/patterns/library/eun-sweater-light,False
Dagmar Zipper Sweater,PetiteKnit,7389884,https://www.ravelry.com/patterns/library/dagmar-zipper-sweater,False
Nova Sweater,The Knit Purl Girl,7306777,https://www.ravelry.com/patterns/library/nova-sweater-4,True
Astrid Sweater,Pernille Larsen,7373761,https://www.ravelry.com/patterns/library/astrid-sweater-3,False
Sheep Camp Sweater,Jennifer Berg,1128153,https://www.ravelry.com/patterns/library/sheep-camp-sweater,False
Friday Sweater Baby,PetiteKnit,1070171,https://www.ravelry.com/patterns/library/friday-sweater-baby,False
Storm Sweater Man,PetiteKnit,1369867,https://www.ravelry.com/patterns/library/storm-sweater-man,False
Teddy Bear Sweater,PetiteKnit,710751,https://www.ravelry.com/patterns/library/teddy-bear-sweater-4,False
